country,Country Code,year,Time Code,customs_and_other_import_duties_perc_tax_revenue,customs_and_other_import_duties_currentLCU,grants_and_other_revenue_perc_revenue,grants_and_other_revenue_currentLCU,other_taxes_perc_revenue,other_taxes_currentLCU,revenue_excluding_grants_percGDP,revenue_excluding_grants_currentLCU,social_contributions_perc_revenue,social_contributions_currentLCU,tax_revenue_percGDP,tax_revenue_currentLCU,taxes_on_exports_perc_revenue,taxes_on_exports_currentLCU,taxes_on_goods_and_services_perc_revenue,taxes_on_goods_and_services_perc_value_added_of_industry_and_services,taxes_on_goods_and_services_currentLCU,taxes_on_income_profits_and_capital_gains_perc_revenue,taxes_on_income_profits_and_capital_gains_perc_total_taxes,taxes_on_income_profits_and_capital_gains_currentLCU,taxes_on_international_trade_perc_revenue,taxes_on_international_trade_current_LCU
Liberia,LBR,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1982,YR1982,,,,,,,,278200000,,,,,,,,,,,,,,
Liberia,LBR,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2008,YR2008,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2009,YR2009,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2010,YR2010,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2012,YR2012,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2018,YR2018,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2019,YR2019,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2008,YR2008,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2009,YR2009,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2010,YR2010,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2012,YR2012,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2018,YR2018,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2019,YR2019,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2008,YR2008,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2009,YR2009,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2010,YR2010,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2012,YR2012,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2018,YR2018,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2019,YR2019,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1991,YR1991,,,8.476819212,3283711.77,3.364410518,1303290.083,,38598528.73,27.31901341,10582715.48,,24601772.47,,,39.32622072,,15234012.97,20.12141784,31.68285361,7794543.559,0.6968068006,269925.8573
Lithuania,LTU,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,1993,YR1993,5.29821748,24878359.59,10.23622047,77183734.94,0.1536393317,1158480.074,,752432808.2,27.48991742,207281047.3,,469560936.1,0.869672485,4083642.261,31.15421548,,234910797,27.12502401,43.55763893,204529657.1,3.840983292,28962001.85
Lithuania,LTU,1994,YR1994,10.80612656,77647126.97,4.265497808,49322289.16,0.2579837195,2983086.191,,1155670760,33.59298685,388438368.9,,718547266,0.5804111245,4170528.267,32.17282405,,372016913.8,22.63494051,36.4248287,261729610.8,7.075767063,81817655.24
Lithuania,LTU,1995,YR1995,3.492788758,53739000,,,0.6534948383,16156000,31.85500611,2472246000,22.64738218,559899000,19.82454689,1538570000,0,0,33.26420591,13.3382867,822373000,26.14230137,42.00666853,646302000,2.173691453,53739000
Lithuania,LTU,1996,YR1996,3.382930036,62120000,,,0.7175749536,21593000,30.98668345,3009163000,24.84219034,747542000,18.90896741,1836278000,0,0,32.64868005,12.81206231,982452000,25.59223279,41.93874784,770112000,2.064361419,62120000
Lithuania,LTU,1997,YR1997,3.090820742,78428000,,,0.5757647506,25120000,37.21831684,4362893000,24.15328545,1053782000,21.64609145,2537449000,0,0,32.46673709,15.44905736,1416489000,23.31966427,40.09586005,1017412000,1.797614564,78428000
Lithuania,LTU,1998,YR1998,2.460387652,71079000,,,0.512171506,24290000,36.4222884,4742552000,27.45774849,1302198000,22.18670955,2888935000,0,0,34.3872666,15.65926804,1630834000,24.51701109,40.24777297,1162732000,1.49875004,71079000
Lithuania,LTU,1999,YR1999,1.978144186,55853000,,,0.5382120283,24662000,36.05035333,4582209000,27.2680491,1249479000,22.21381715,2823505000,0,0,34.73584465,15.36224952,1591669000,25.12589452,40.77630463,1151321000,1.218909919,55853000
Lithuania,LTU,2000,YR2000,1.527268166,41395000,,,0.4624709061,21356000,34.58652518,4617804000,28.69699537,1325171000,20.30037328,2710395000,0,0,33.28240003,13.82324562,1536916000,24.05316466,40.98029992,1110728000,0.8964217624,41395000
Lithuania,LTU,2001,YR2001,1.408834688,38757000,,,0.2185486577,9608000,31.0098798,4396275000,30.30306339,1332206000,19.40462921,2750997000,0,0,36.5430279,13.4708662,1606532000,24.93242575,39.84366395,1096098000,0.8815872528,38757000
Lithuania,LTU,2002,YR2002,1.360615621,39666000,,,0.3270533413,15588000,31.39291847,4766195000,29.31543926,1397231000,19.20183971,2915298000,0,0,36.72384365,13.69675101,1750330000,23.2829752,38.06513091,1109712000,0.8322361968,39666000
Lithuania,LTU,2003,YR2003,1.431982486,45453000,,,0.3016377184,15621000,31.10348495,5178729000,29.3511014,1520014000,19.06385443,3174131000,0,0,34.85996274,12.72938755,1805303000,25.2523737,41.20031593,1307752000,0.8776863976,45453000
Lithuania,LTU,2004,YR2004,0.7110310588,25083000,9.004734968,517733000,0.2708031426,15570000,30.80495041,5612560000,29.63941266,1704137000,19.36200927,3527694000,0,0,33.30189907,12.17913986,1914714000,27.346891,44.57095769,1572327000,0.4362591668,25083000
Lithuania,LTU,2005,YR2005,0,0,10.63160877,720975000,0.2730692897,18518000,31.39630207,6586920000,28.25286529,1915948000,19.75462922,4144506000,0,0,33.24864125,12.4714471,2254733000,27.5938154,45.15025434,1871255000,0,0
Lithuania,LTU,2006,YR2006,0,0,9.11336415,720050000,0.2704582717,21369000,31.69429081,7623520000,28.52612709,2253859000,20.48420318,4927125000,0,0,33.07879703,12.5783407,2613567000,29.01126612,46.52185605,2292190000,0,0
Lithuania,LTU,2007,YR2007,0,0,10.5937337,1023050000,0.2635567277,25452000,31.53013667,9147277000,28.21415568,2724676000,20.36935435,5909398000,0,0,33.74647566,13.01555794,3258939000,27.18206787,44.42086994,2625006000,0,0
Lithuania,LTU,2008,YR2008,0,0,10.18500477,1121764000,0.2749258708,30280000,32.26668518,10538321000,29.07847717,3202668000,20.48203392,6689446000,0,0,33.17011501,12.93645425,3653316000,27.29148625,44.93422923,3005851000,0,0
Lithuania,LTU,2009,YR2009,0,0,12.75261015,1176824000,0.2805451998,25889000,32.18088699,8655698000,37.58077906,3467993000,17.0401288,4583286000,0,0,32.19549023,12.59962969,2971033000,17.19058619,34.61195745,1586365000,0,0
Lithuania,LTU,2010,YR2010,0,0,16.67139603,1573948000,0.2711256816,25597000,30.18941791,8463251000,35.92670021,3391843000,15.96497347,4475594000,0,0,33.56388073,13.00368377,3168769000,13.57086938,28.62697108,1281227000,0,0
Lithuania,LTU,2011,YR2011,0,0,16.04948876,1610632000,0.2684095617,26936000,28.8735878,9042390000,35.63526552,3576145000,15.48237695,4848642000,0,0,34.63882392,12.82291264,3476148000,13.40813181,27.75129614,1345561000,0,0
Lithuania,LTU,2012,YR2012,0,0,15.79261401,1670411000,0.3317334719,35088000,28.91187631,9659505000,35.152885,3718179000,15.52996015,5188585000,0,0,33.66539771,12.32241079,3560845000,15.05744544,30.6952859,1592651000,0,0
Lithuania,LTU,2013,YR2013,0,0,15.5463107,1722761000,0.1746517928,19354000,29.096634,10195327000,35.12289606,3892136000,15.60121464,5466594000,0,0,33.57632439,12.18806186,3720753000,15.57993437,31.58249908,1726487000,0,0
Lithuania,LTU,2014,YR2014,0,0,16.75229513,2005564000,0.176162867,21090000,30.59569134,11192305000,34.85803729,4173161000,15.83633785,5793140000,0,0,32.96802439,12.40050924,3946891000,15.24539679,31.50553931,1825160000,0,0
Lithuania,LTU,2015,YR2015,0,0,14.18974844,1767358000,0.1808244364,22522000,31.37607978,11717616000,35.75196655,4452970000,16.69486269,6234813000,0,0,33.71217988,12.97963496,4198911000,16.16501575,32.29256435,2013381000,0,0
Lithuania,LTU,2016,YR2016,0,0,10.8300839,1387992000,0.1818965209,23312000,31.82201829,12375539000,37.79200626,4843453000,16.93159775,6584675000,0,0,34.2247839,12.98174389,4386275000,16.97157274,33.03260981,2175090000,0,0
Lithuania,LTU,2017,YR2017,0,0,9.390546624,1278041000,0.05080872202,6915000,31.21612094,13197020000,38.93963556,5299633000,16.63389535,7032195000,0,0,35.0421841,13.06663958,4769195000,16.57680295,32.08217349,2256081000,0,0
Lithuania,LTU,2018,YR2018,0,0,10.09440788,1516633000,0.04780862069,7183000,31.75904484,14447529000,39.12341233,5878092000,16.77208992,7629803000,0,0,33.90282144,12.86510917,5093725000,16.83182927,33.14497111,2528896000,0,0
Lithuania,LTU,2019,YR2019,0,0,10.79250759,1759358000,0.05636235473,9188000,31.84452276,15542853000,29.7688438,4852816000,19.85202391,9689487000,0,0,33.60082755,12.95638158,5477493000,25.78145258,43.37489694,4202805000,0,0
Lithuania,LTU,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1972,YR1972,0.595024733,2057516.256,10.92983154,61279279.32,3.851085467,21591526.01,25.83506863,554959233.9,27.3953221,153594827.9,16.09743924,345786677.7,0,0,23.38064288,,131086095.9,34.07613742,55.25127249,191051539.5,0.3669805898,2057516.256
Luxembourg,LUX,1973,YR1973,0.2915618568,1264256.976,9.825875168,67005619.75,3.787851249,25830505.28,25.98914129,678459788,26.58766222,181309324,16.6101085,433615353.5,0,0,22.87251445,,155974605.8,36.74070304,57.78069975,250545985.5,0.1853938711,1264256.976
Luxembourg,LUX,1974,YR1974,0.155258231,842837.9842,9.458082176,80515816.85,3.208992167,27317866.43,26.61685745,847076963.5,26.77266242,227913306.7,17.05781397,542862029.9,0,0,19.60047756,,166857131.5,40.86077866,64.0759852,347844194,0.09900701785,842837.9842
Luxembourg,LUX,1975,YR1975,0,0,9.448349197,90307611.07,2.881448245,27540970.6,32.23628278,950299827.2,28.9856576,277045803.3,19.9615203,588449649.1,0,0,21.52397749,,205726836.2,37.16056747,60.35891819,355181842.3,0,0
Luxembourg,LUX,1976,YR1976,0,0,9.587327122,106371111.5,3.052036553,33862255.48,32.62648346,1106646273,30.3661997,336912089.5,19.64152016,666213847.8,0,0,20.32754653,,225533528.8,36.6668901,61.06418605,406818063.5,0,0
Luxembourg,LUX,1977,YR1977,0,0,9.486768403,118815366.4,2.816539002,35275248.58,35.85377555,1249680837,29.17681056,365419844.9,22.03984469,768197243.9,0,0,18.99728836,,237928205.1,39.52259367,64.43576753,494993790.3,0,0
Luxembourg,LUX,1978,YR1978,0,0,9.850900476,137085119.2,2.871546395,39960436.19,36.43243744,1389393628,27.48098402,382425340.7,22.86777671,872089420.2,0,0,18.7006787,,260238622.3,41.09589041,65.5770324,571890361.7,0,0
Luxembourg,LUX,1979,YR1979,0,0,11.11053781,160139217,3.066577232,44199415.47,34.66076381,1438798807,28.01369038,403768973.2,21.13708818,877419130.9,0,0,19.20265552,,276773120.4,38.60653905,63.41856194,556446595.1,0,0
Luxembourg,LUX,1980,YR1980,0,0,14.76356291,242786918.2,2.98617706,49107707.26,36.3468221,1641997129,25.96662597,427021385.8,21.5755412,974692550.1,0,0,20.62587618,,339192709.9,35.65775788,60.16175386,586392132.9,0,0
